RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
L110185|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||24.2|10/01/2013|10:50|0.3||||||LC|LC|RT|
L110185|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||419|10/01/2013|10:50|0.3||||||LC|LC|RT|
L096616|1415|17471|LLANO RIVER AT KIMBLE CR 310|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.71|10/05/2009|09:40|0.3||||||LC|LC|RT|
L097570|1415|17471|LLANO RIVER AT KIMBLE CR 310|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.5|02/02/2010|10:20|0.3||||||LC|LC|RT|
L100074|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||428|08/12/2010|09:35|0.3||||||LC|LC|RT|
L100610|1415|17471|LLANO RIVER AT KIMBLE CR 310|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.73|10/12/2010|09:40|0.3||||||LC|LC|RT|
L104093|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||8|10/03/2011|10:15|0.3||||||LC|LC|RT|
L101661|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||472|02/03/2011|10:45|0.1||||||LC|LC|RT|
L101661|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||5.6|02/03/2011|10:45|0.1||||||LC|LC|RT|
13612740|1415|18197|S LLANO R UPSTREAM OF ST PARK|00300|OXYGEN, DISSOLVED (MG/L)||8.5|04/21/2011|16:00|0.3||||||WC|SQ|BS|
14389086|1415|18197|S LLANO R UPSTREAM OF ST PARK|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.45|05/06/2014|11:45|0.3||||||WC|FO|RT|"> 0.1 cfs" was recorded for the flow due to no access to conduct the measurement but the observation that the river was definitely flowing.
14347966|1415|18197|S LLANO R UPSTREAM OF ST PARK|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.6|02/19/2014|13:32|0.3||||||WC|FO|RT|
L118521|1415|18197|S LLANO R UPSTREAM OF ST PARK|00400|PH (STANDARD UNITS)||7.6|08/11/2016|10:57|0.3||||||LC|LC|RT|
TX02356|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||19.2|12/04/2012|08:40|0.3||||||TX|TU|RT|Field Parameters
L064996|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||27.93|08/06/2001|10:26|0.4||||||LC|LC|RT|
L065573|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.1|10/11/2001|09:25|0.1||||||LC|LC|RT|
L069583|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8.07|08/01/2002|10:52|0.2||||||LC|LC|RT|
L069583|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.2|08/01/2002|10:52|0.2||||||LC|LC|RT|
L074260|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||19.96|04/22/2003|09:30|0.3||||||LC|LC|RT|
L074260|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.94|04/22/2003|09:30|0.3||||||LC|LC|RT|
L073296|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.5|08/11/2003|09:04|0.3||||||LC|LC|RT|
L073297|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||371|08/11/2003|09:07|0.5||||||LC|LC|RT|
L074391|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||21.66|10/14/2003|09:40|0.33||||||LC|LC|RT|00671 32213 values corrected per DCR 7/1/2004 MDMA
L074391|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.46|10/14/2003|09:40|0.33||||||LC|LC|RT|00671 32213 values corrected per DCR 7/1/2004 MDMA
L076231|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||10.34|04/07/2004|10:14|0.32||||||LC|LC|RT|
L076231|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.04|04/07/2004|10:14|0.32||||||LC|LC|RT|
L079947|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||9.27|04/06/2005|10:00|0.3||||||LC|LC|RT|
L081609|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||25.8|10/03/2005|11:00|0.33||||||LC|LC|RT|
L076117|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.76|12/10/2003|09:45|0.33||||||LC|LC|RT|
L076117|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||464|12/10/2003|09:45|0.33||||||LC|LC|RT|
L078491|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||466|12/02/2004|10:15|0.33||||||LC|LC|RT|
L078491|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|12/02/2004|10:15|0.33||||||LC|LC|RT|
L085374|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|08/28/2006|10:55|0.3||||||LC|LC|RT|
L085375|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|10/02/2006|10:45|0.3||||||LC|LC|RT|
L092130|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.6|10/06/2008|10:45|0.3||||||LC|LC|RT|
L085375|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8.1|10/02/2006|10:45|0.3||||||LC|LC|RT|
L091520|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8|08/04/2008|10:40|0.3||||||LC|LC|RT|
L089382|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||27.2|08/09/2007|09:35|0.3||||||LC|LC|RT|
L087758|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||25.5|10/01/2007|10:55|0.3||||||LC|LC|RT|
L089574|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||20.3|04/07/2008|10:30|0.3||||||LC|LC|RT|
L093438|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8.4|02/02/2009|10:40|0.3||||||LC|LC|RT|
L113905|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||12.2|02/04/2015|10:15|0.3||||||LC|LC|RT|
TX04155|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.4|09/24/2013|09:30|0.3||||||TX|TU|RT|Field Parameters
TX04155|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||443|09/24/2013|09:30|0.3||||||TX|TU|RT|Field Parameters
L117732|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.8|04/14/2016|10:54|0.3||||||LC|LC|RT|
L119391|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||475|10/18/2016|10:38|0.3||||||LC|LC|RT|
L118522|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00400|PH (STANDARD UNITS)||7.5|08/11/2016|11:32|0.3||||||LC|LC|RT|
